order_number,product_code,order_line_number,quantity_ordered,price_each,sales,deal_size,order_product_key
10386,S24_3949,12,41,73.32,3006.12,Medium,10386_S24_3949
10398,S24_3949,2,41,68.24,2797.84,Small,10398_S24_3949
10401,S24_3949,12,64,60.05,3843.2,Medium,10401_S24_3949
10416,S24_3949,13,18,75.06,1351.08,Small,10416_S24_3949
10100,S24_3969,1,49,34.47,1689.03,Small,10100_S24_3969
10110,S24_3969,5,48,34.47,1654.56,Small,10110_S24_3969
10124,S24_3969,4,46,33.23,1528.58,Small,10124_S24_3969
10149,S24_3969,9,26,38.98,1013.48,Small,10149_S24_3969
10162,S24_3969,7,37,38.98,1442.26,Small,10162_S24_3969
10173,S24_3969,11,35,33.23,1163.05,Small,10173_S24_3969
10182,S24_3969,8,23,42.26,971.98,Small,10182_S24_3969
10193,S24_3969,12,22,41.03,902.66,Small,10193_S24_3969
10204,S24_3969,2,39,33.23,1295.97,Small,10204_S24_3969
10214,S24_3969,5,44,34.88,1534.72,Small,10214_S24_3969
10227,S24_3969,8,27,43.9,1185.3,Small,10227_S24_3969
10242,S24_3969,1,46,36.93,1698.78,Small,10242_S24_3969
10280,S24_3969,14,33,41.85,1381.05,Small,10280_S24_3969
10288,S24_3969,3,33,40.62,1340.46,Small,10288_S24_3969
10303,S24_3969,1,24,40.21,965.04,Small,10303_S24_3969
10312,S24_3969,15,31,35.29,1093.99,Small,10312_S24_3969
10332,S24_3969,14,41,77.24,3166.84,Medium,10332_S24_3969
10346,S24_3969,4,22,97.44,2143.68,Small,10346_S24_3969
10368,S24_3969,3,46,37.34,1717.64,Small,10368_S24_3969
10380,S24_3969,12,43,95.03,4086.29,Medium,10380_S24_3969
10408,S24_3969,1,15,36.93,553.95,Small,10408_S24_3969
10420,S24_3969,3,15,43.49,652.35,Small,10420_S24_3969
10104,S24_4048,5,26,100.0,2921.62,Small,10104_S24_4048
10115,S24_4048,1,44,100.0,5568.64,Medium,10115_S24_4048
10127,S24_4048,7,20,96.99,1939.8,Small,10127_S24_4048
10141,S24_4048,1,40,94.62,3784.8,Medium,10141_S24_4048
10152,S24_4048,3,23,100.0,2802.09,Small,10152_S24_4048
10165,S24_4048,8,24,99.36,2384.64,Small,10165_S24_4048
10176,S24_4048,7,29,100.0,2915.66,Small,10176_S24_4048
10184,S24_4048,2,49,100.0,5795.72,Medium,10184_S24_4048
10195,S24_4048,2,34,100.0,3699.88,Medium,10195_S24_4048
10207,S24_4048,3,28,100.0,2980.6,Small,10207_S24_4048
10220,S24_4048,7,37,100.0,5032.74,Medium,10220_S24_4048
10230,S24_4048,5,45,100.0,4737.15,Medium,10230_S24_4048
10246,S24_4048,1,46,100.0,6311.2,Medium,10246_S24_4048
10271,S24_4048,1,22,100.0,3070.54,Medium,10271_S24_4048
10282,S24_4048,10,39,100.0,4797.39,Medium,10282_S24_4048
10292,S24_4048,4,27,100.0,3832.38,Medium,10292_S24_4048
10305,S24_4048,1,36,100.0,4641.48,Medium,10305_S24_4048
10314,S24_4048,10,38,100.0,4000.26,Medium,10314_S24_4048
10325,S24_4048,5,44,100.0,5325.76,Medium,10325_S24_4048
10336,S24_4048,5,31,100.0,4618.69,Medium,10336_S24_4048
10349,S24_4048,2,23,100.0,3182.97,Medium,10349_S24_4048
10359,S24_4048,7,22,100.0,2603.04,Small,10359_S24_4048
10371,S24_4048,9,28,50.32,1408.96,Small,10371_S24_4048
10383,S24_4048,4,21,93.91,1972.11,Small,10383_S24_4048
10394,S24_4048,7,37,100.0,5207.75,Medium,10394_S24_4048
10412,S24_4048,1,31,100.0,4253.2,Medium,10412_S24_4048
10103,S24_4258,15,25,100.0,2873.0,Small,10103_S24_4258
10111,S24_4258,3,26,86.68,2253.68,Small,10111_S24_4258
10126,S24_4258,15,34,100.0,3576.12,Medium,10126_S24_4258
10139,S24_4258,4,29,100.0,3276.13,Medium,10139_S24_4258
10149,S24_4258,1,20,90.57,1811.4,Small,10149_S24_4258
10163,S24_4258,5,42,91.55,3845.1,Medium,10163_S24_4258
10173,S24_4258,3,22,100.0,2571.14,Small,10173_S24_4258
10183,S24_4258,12,47,100.0,5035.11,Medium,10183_S24_4258
10193,S24_4258,4,20,100.0,2279.0,Small,10193_S24_4258
10206,S24_4258,10,33,97.39,3213.87,Medium,10206_S24_4258
10215,S24_4258,7,39,90.57,3532.23,Medium,10215_S24_4258
10228,S24_4258,6,33,100.0,3406.59,Medium,10228_S24_4258
10244,S24_4258,4,40,86.68,3467.2,Medium,10244_S24_4258
10257,S24_4258,4,46,78.89,3628.94,Medium,10257_S24_4258
10269,S24_4258,2,48,97.39,4674.72,Medium,10269_S24_4258
10280,S24_4258,6,21,78.89,1656.69,Small,10280_S24_4258
10290,S24_4258,1,45,100.0,5171.4,Medium,10290_S24_4258
10304,S24_4258,10,33,100.0,3342.57,Medium,10304_S24_4258
10312,S24_4258,7,44,100.0,4884.88,Medium,10312_S24_4258
10324,S24_4258,3,33,100.0,6267.69,Medium,10324_S24_4258
10333,S24_4258,1,39,100.0,4424.16,Medium,10333_S24_4258
10348,S24_4258,2,39,50.31,1962.09,Small,10348_S24_4258
10358,S24_4258,6,41,100.0,6847.0,Medium,10358_S24_4258
10369,S24_4258,3,40,86.92,3476.8,Medium,10369_S24_4258
10382,S24_4258,4,33,100.0,4592.61,Medium,10382_S24_4258
10423,S24_4258,4,28,78.89,2208.92,Small,10423_S24_4258
10106,S24_4278,3,26,63.76,1657.76,Small,10106_S24_4278
10120,S24_4278,9,29,85.49,2479.21,Small,10120_S24_4278
10133,S24_4278,4,46,77.52,3565.92,Medium,10133_S24_4278
10145,S24_4278,15,33,84.77,2797.41,Small,10145_S24_4278
10168,S24_4278,10,48,78.25,3756.0,Medium,10168_S24_4278
10210,S24_4278,8,40,71.0,2840.0,Small,10210_S24_4278
10223,S24_4278,10,23,74.62,1716.26,Small,10223_S24_4278
10235,S24_4278,4,40,81.14,3245.6,Medium,10235_S24_4278
10250,S24_4278,5,37,74.62,2760.94,Small,10250_S24_4278
10263,S24_4278,11,24,75.35,1808.4,Small,10263_S24_4278
10275,S24_4278,10,27,62.31,1682.37,Small,10275_S24_4278
10284,S24_4278,2,21,71.0,1491.0,Small,10284_S24_4278
10297,S24_4278,5,23,72.45,1666.35,Small,10297_S24_4278
10308,S24_4278,8,44,83.32,3666.08,Medium,10308_S24_4278
10317,S24_4278,1,35,83.32,2916.2,Small,10317_S24_4278
10328,S24_4278,4,43,60.86,2616.98,Small,10328_S24_4278
10340,S24_4278,1,40,84.77,3390.8,Medium,10340_S24_4278
10353,S24_4278,3,35,89.9,3146.5,Medium,10353_S24_4278
10361,S24_4278,1,25,62.46,1561.5,Small,10361_S24_4278
10375,S24_4278,2,43,100.0,10039.6,Large,10375_S24_4278
10386,S24_4278,8,50,63.34,3167.0,Medium,10386_S24_4278
10398,S24_4278,14,45,78.25,3521.25,Medium,10398_S24_4278
10401,S24_4278,4,52,81.14,4219.28,Medium,10401_S24_4278
10416,S24_4278,5,48,74.62,3581.76,Medium,10416_S24_4278
10108,S24_4620,10,31,68.71,2130.01,Small,10108_S24_4620
10122,S24_4620,14,29,71.14,2063.06,Small,10122_S24_4620
10135,S24_4620,11,23,87.31,2008.13,Small,10135_S24_4620
10147,S24_4620,11,31,64.67,2004.77,Small,10147_S24_4620
10159,S24_4620,6,23,67.1,1543.3,Small,10159_S24_4620
10169,S24_4620,6,24,94.58,2269.92,Small,10169_S24_4620
10180,S24_4620,1,28,71.14,1991.92,Small,10180_S24_4620
10191,S24_4620,7,44,66.29,2916.76,Small,10191_S24_4620
10211,S24_4620,6,22,92.16,2027.52,Small,10211_S24_4620
10225,S24_4620,13,46,70.33,3235.18,Medium,10225_S24_4620
10238,S24_4620,7,22,93.77,2062.94,Small,10238_S24_4620
10252,S24_4620,3,38,87.31,3317.78,Medium,10252_S24_4620
10264,S24_4620,1,47,83.27,3913.69,Medium,10264_S24_4620
10276,S24_4620,7,48,75.18,3608.64,Medium,10276_S24_4620
10287,S24_4620,16,40,88.12,3524.8,Medium,10287_S24_4620
10299,S24_4620,1,32,80.84,2586.88,Small,10299_S24_4620
10310,S24_4620,14,49,97.01,4753.49,Medium,10310_S24_4620
10319,S24_4620,2,43,85.69,3684.67,Medium,10319_S24_4620
10331,S24_4620,2,41,100.0,5715.4,Medium,10331_S24_4620
10343,S24_4620,1,30,100.0,3098.7,Medium,10343_S24_4620
10355,S24_4620,9,28,95.39,2670.92,Small,10355_S24_4620
10363,S24_4620,9,43,100.0,5154.41,Medium,10363_S24_4620
10378,S24_4620,2,41,100.0,4894.17,Medium,10378_S24_4620
10390,S24_4620,10,30,82.42,2472.6,Small,10390_S24_4620
10103,S32_1268,3,31,100.0,3224.31,Medium,10103_S32_1268
10114,S32_1268,7,32,100.0,3667.52,Medium,10114_S32_1268
10126,S32_1268,3,43,96.31,4141.33,Medium,10126_S32_1268
10140,S32_1268,3,26,100.0,2829.58,Small,10140_S32_1268
10151,S32_1268,10,27,100.0,3068.55,Medium,10151_S32_1268
10164,S32_1268,1,24,100.0,2634.96,Small,10164_S32_1268
10175,S32_1268,8,22,100.0,2436.72,Small,10175_S32_1268
10184,S32_1268,13,46,100.0,4607.36,Medium,10184_S32_1268
10194,S32_1268,3,37,97.27,3598.99,Medium,10194_S32_1268
10207,S32_1268,14,49,80.9,3964.1,Medium,10207_S32_1268
10217,S32_1268,3,21,100.0,2244.9,Small,10217_S32_1268
10229,S32_1268,8,25,100.0,2793.0,Small,10229_S32_1268
10245,S32_1268,1,37,100.0,4133.64,Medium,10245_S32_1268
10259,S32_1268,11,45,86.68,3900.6,Medium,10259_S32_1268
10270,S32_1268,1,32,85.72,2743.04,Small,10270_S32_1268
10281,S32_1268,8,29,82.83,2402.07,Small,10281_S32_1268
10291,S32_1268,3,26,83.79,2178.54,Small,10291_S32_1268
10305,S32_1268,12,28,100.0,3155.04,Medium,10305_S32_1268
10313,S32_1268,6,27,87.64,2366.28,Small,10313_S32_1268
10324,S32_1268,11,20,98.18,1963.6,Small,10324_S32_1268
10335,S32_1268,1,44,100.0,4746.28,Medium,10335_S32_1268
10348,S32_1268,3,42,100.0,6386.94,Medium,10348_S32_1268
10358,S32_1268,1,41,100.0,4428.0,Medium,10358_S32_1268
10371,S32_1268,1,26,100.0,4044.04,Medium,10371_S32_1268
10382,S32_1268,6,26,100.0,2708.42,Small,10382_S32_1268
10411,S32_1268,1,26,100.0,2904.72,Small,10411_S32_1268
10425,S32_1268,11,41,86.68,3553.88,Medium,10425_S32_1268
10107,S32_1374,8,20,92.9,1858.0,Small,10107_S32_1374
10120,S32_1374,6,22,100.0,2461.36,Small,10120_S32_1374
10133,S32_1374,1,23,100.0,2642.01,Small,10133_S32_1374
10145,S32_1374,12,33,93.9,3098.7,Medium,10145_S32_1374
10168,S32_1374,7,28,100.0,3244.36,Medium,10168_S32_1374
10188,S32_1374,7,44,98.89,4351.16,Medium,10188_S32_1374
10210,S32_1374,5,46,79.91,3675.86,Medium,10210_S32_1374
10223,S32_1374,7,21,100.0,2475.27,Small,10223_S32_1374
10235,S32_1374,1,41,100.0,4177.49,Medium,10235_S32_1374
10250,S32_1374,2,31,100.0,3282.28,Medium,10250_S32_1374
10263,S32_1374,8,31,79.91,2477.21,Small,10263_S32_1374
10275,S32_1374,7,23,81.91,1883.93,Small,10275_S32_1374
10285,S32_1374,12,37,98.89,3658.93,Medium,10285_S32_1374
10297,S32_1374,2,26,100.0,2856.88,Small,10297_S32_1374
10308,S32_1374,5,24,79.91,1917.84,Small,10308_S32_1374
10318,S32_1374,7,47,100.0,5305.36,Medium,10318_S32_1374
10329,S32_1374,11,45,63.91,2875.95,Small,10329_S32_1374
10340,S32_1374,2,55,100.0,6482.85,Medium,10340_S32_1374
10353,S32_1374,5,46,81.17,3733.82,Medium,10353_S32_1374
10363,S32_1374,2,50,100.0,6576.5,Medium,10363_S32_1374
10375,S32_1374,3,37,100.0,6353.27,Medium,10375_S32_1374
10387,S32_1374,1,44,94.9,4175.6,Medium,10387_S32_1374
10401,S32_1374,1,49,100.0,4992.61,Medium,10401_S32_1374
10416,S32_1374,2,45,100.0,4764.6,Medium,10416_S32_1374
10108,S32_2206,13,27,43.45,1173.15,Small,10108_S32_2206
10122,S32_2206,17,31,44.66,1384.46,Small,10122_S32_2206
10135,S32_2206,14,33,40.23,1327.59,Small,10135_S32_2206
10145,S32_2206,1,31,35.8,1109.8,Small,10145_S32_2206
10159,S32_2206,9,35,35.4,1239.0,Small,10159_S32_2206
10169,S32_2206,9,26,39.83,1035.58,Small,10169_S32_2206
10180,S32_2206,4,34,45.46,1545.64,Small,10180_S32_2206
10190,S32_2206,1,46,32.99,1517.54,Small,10190_S32_2206
10211,S32_2206,9,41,42.24,1731.84,Small,10211_S32_2206
10224,S32_2206,2,43,39.43,1695.49,Small,10224_S32_2206
10237,S32_2206,2,26,40.23,1045.98,Small,10237_S32_2206
10252,S32_2206,6,36,48.28,1738.08,Small,10252_S32_2206
10264,S32_2206,4,20,32.59,651.8,Small,10264_S32_2206
10276,S32_2206,10,27,36.61,988.47,Small,10276_S32_2206
10285,S32_2206,1,37,41.03,1518.11,Small,10285_S32_2206
10299,S32_2206,4,24,42.24,1013.76,Small,10299_S32_2206
10310,S32_2206,17,36,43.05,1549.8,Small,10310_S32_2206
10319,S32_2206,5,29,38.22,1108.38,Small,10319_S32_2206
10331,S32_2206,3,28,100.0,4102.56,Medium,10331_S32_2206
10343,S32_2206,5,29,100.0,3713.16,Medium,10343_S32_2206
10355,S32_2206,10,38,39.83,1513.54,Small,10355_S32_2206
10364,S32_2206,1,48,48.28,2317.44,Small,10364_S32_2206
10378,S32_2206,1,40,82.46,3298.4,Medium,10378_S32_2206
10390,S32_2206,11,41,44.56,1826.96,Small,10390_S32_2206
10403,S32_2206,2,30,40.23,1206.9,Small,10403_S32_2206
10104,S32_2509,11,35,47.62,1666.7,Small,10104_S32_2509
10114,S32_2509,2,28,55.73,1560.44,Small,10114_S32_2509
10127,S32_2509,13,45,51.95,2337.75,Small,10127_S32_2509
10141,S32_2509,7,24,45.99,1103.76,Small,10141_S32_2509
10151,S32_2509,5,41,63.85,2617.85,Small,10151_S32_2509
10165,S32_2509,14,48,45.99,2207.52,Small,10165_S32_2509
10175,S32_2509,3,50,63.31,3165.5,Medium,10175_S32_2509
10184,S32_2509,8,33,62.77,2071.41,Small,10184_S32_2509
10195,S32_2509,8,32,43.29,1385.28,Small,10195_S32_2509
10207,S32_2509,9,27,60.06,1621.62,Small,10207_S32_2509
10219,S32_2509,4,35,55.19,1931.65,Small,10219_S32_2509
10229,S32_2509,3,23,54.11,1244.53,Small,10229_S32_2509
10246,S32_2509,7,35,48.7,1704.5,Small,10246_S32_2509
10259,S32_2509,6,40,43.83,1753.2,Small,10259_S32_2509
10271,S32_2509,7,35,47.62,1666.7,Small,10271_S32_2509
10281,S32_2509,3,31,55.19,1710.89,Small,10281_S32_2509
10292,S32_2509,10,50,46.53,2326.5,Small,10292_S32_2509
10305,S32_2509,7,40,57.9,2316.0,Small,10305_S32_2509
10313,S32_2509,1,38,45.45,1727.1,Small,10313_S32_2509
10325,S32_2509,3,38,100.0,8844.12,Large,10325_S32_2509
10335,S32_2509,3,40,60.6,2424.0,Small,10335_S32_2509
10349,S32_2509,1,33,46.53,1535.49,Small,10349_S32_2509
10359,S32_2509,3,36,100.0,6358.68,Medium,10359_S32_2509
10371,S32_2509,2,20,66.47,1329.4,Small,10371_S32_2509
10383,S32_2509,5,32,53.18,1701.76,Small,10383_S32_2509
10394,S32_2509,3,36,62.77,2259.72,Small,10394_S32_2509
10412,S32_2509,7,19,48.7,925.3,Small,10412_S32_2509
10425,S32_2509,6,11,43.83,482.13,Small,10425_S32_2509
10104,S32_3207,4,49,65.87,3227.63,Medium,10104_S32_3207
10116,S32_3207,1,27,63.38,1711.26,Small,10116_S32_3207
10127,S32_3207,6,29,70.84,2054.36,Small,10127_S32_3207
10142,S32_3207,16,42,74.57,3131.94,Medium,10142_S32_3207
10152,S32_3207,2,33,50.95,1681.35,Small,10152_S32_3207
10165,S32_3207,7,44,53.44,2351.36,Small,10165_S32_3207
10176,S32_3207,6,22,64.0,1408.0,Small,10176_S32_3207
10184,S32_3207,1,48,50.95,2445.6,Small,10184_S32_3207
10195,S32_3207,1,33,54.68,1804.44,Small,10195_S32_3207
10207,S32_3207,2,45,56.55,2544.75,Small,10207_S32_3207
10220,S32_3207,6,20,52.82,1056.4,Small,10220_S32_3207
10230,S32_3207,4,46,60.9,2801.4,Small,10230_S32_3207
10247,S32_3207,6,40,49.71,1988.4,Small,10247_S32_3207
10272,S32_3207,6,45,64.63,2908.35,Small,10272_S32_3207
10282,S32_3207,9,36,59.65,2147.4,Small,10282_S32_3207
10292,S32_3207,3,31,67.73,2099.63,Small,10292_S32_3207
10306,S32_3207,17,46,50.33,2315.18,Small,10306_S32_3207
10314,S32_3207,9,35,66.49,2327.15,Small,10314_S32_3207
10325,S32_3207,2,28,100.0,5377.4,Medium,10325_S32_3207
10336,S32_3207,9,31,84.71,2626.01,Small,10336_S32_3207
10350,S32_3207,14,27,100.0,4406.4,Medium,10350_S32_3207
10359,S32_3207,1,22,100.0,4301.22,Medium,10359_S32_3207
10371,S32_3207,11,30,99.55,2986.5,Small,10371_S32_3207
10383,S32_3207,8,44,36.07,1587.08,Small,10383_S32_3207
10394,S32_3207,4,30,60.28,1808.4,Small,10394_S32_3207
10413,S32_3207,6,24,49.71,1193.04,Small,10413_S32_3207
10103,S32_3522,7,45,75.63,3403.35,Medium,10103_S32_3522
10113,S32_3522,1,23,68.52,1575.96,Small,10113_S32_3522
10126,S32_3522,7,26,62.7,1630.2,Small,10126_S32_3522
10140,S32_3522,7,28,60.76,1701.28,Small,10140_S32_3522
10150,S32_3522,4,49,58.18,2850.82,Small,10150_S32_3522
10164,S32_3522,5,49,54.94,2692.06,Small,10164_S32_3522
10175,S32_3522,12,29,74.98,2174.42,Small,10175_S32_3522
10183,S32_3522,4,49,64.64,3167.36,Medium,10183_S32_3522
10194,S32_3522,7,39,54.94,2142.66,Small,10194_S32_3522
10206,S32_3522,2,36,58.82,2117.52,Small,10206_S32_3522
10217,S32_3522,7,39,62.05,2419.95,Small,10217_S32_3522
10229,S32_3522,12,30,73.04,2191.2,Small,10229_S32_3522
10245,S32_3522,5,44,69.16,3043.04,Medium,10245_S32_3522
10258,S32_3522,2,20,61.41,1228.2,Small,10258_S32_3522
10270,S32_3522,5,21,63.35,1330.35,Small,10270_S32_3522
10281,S32_3522,12,36,77.57,2792.52,Small,10281_S32_3522
10291,S32_3522,7,32,71.75,2296.0,Small,10291_S32_3522
10304,S32_3522,2,36,73.04,2629.44,Small,10304_S32_3522
10313,S32_3522,10,34,56.24,1912.16,Small,10313_S32_3522
10324,S32_3522,4,48,100.0,8209.44,Large,10324_S32_3522
10333,S32_3522,4,33,73.69,2431.77,Small,10333_S32_3522
10348,S32_3522,5,31,100.0,3139.99,Medium,10348_S32_3522
10358,S32_3522,2,36,100.0,5669.64,Medium,10358_S32_3522
10370,S32_3522,3,25,100.0,3160.25,Medium,10370_S32_3522
10382,S32_3522,8,48,100.0,6799.68,Medium,10382_S32_3522
10411,S32_3522,5,27,69.16,1867.32,Small,10411_S32_3522
10424,S32_3522,2,44,61.41,2702.04,Small,10424_S32_3522
10106,S32_4289,5,33,72.92,2406.36,Small,10106_S32_4289
10120,S32_4289,11,29,72.23,2094.67,Small,10120_S32_4289
10133,S32_4289,6,49,57.1,2797.9,Small,10133_S32_4289
10144,S32_4289,1,20,81.86,1637.2,Small,10144_S32_4289
10168,S32_4289,12,31,73.61,2281.91,Small,10168_S32_4289
10210,S32_4289,10,39,59.16,2307.24,Small,10210_S32_4289
10223,S32_4289,12,20,66.04,1320.8,Small,10223_S32_4289
10235,S32_4289,6,34,77.73,2642.82,Small,10235_S32_4289
10250,S32_4289,7,50,61.22,3061.0,Medium,10250_S32_4289
10262,S32_4289,2,40,79.11,3164.4,Medium,10262_S32_4289
10275,S32_4289,12,28,63.97,1791.16,Small,10275_S32_4289
10284,S32_4289,4,50,81.86,4093.0,Medium,10284_S32_4289
10297,S32_4289,7,28,79.8,2234.4,Small,10297_S32_4289
10308,S32_4289,10,46,66.04,3037.84,Medium,10308_S32_4289
10316,S32_4289,2,24,59.16,1419.84,Small,10316_S32_4289
10328,S32_4289,5,24,81.17,1948.08,Small,10328_S32_4289
10340,S32_4289,3,39,59.16,2307.24,Small,10340_S32_4289
10353,S32_4289,7,40,44.51,1780.4,Small,10353_S32_4289
10361,S32_4289,2,49,72.33,3544.17,Medium,10361_S32_4289
10375,S32_4289,4,44,82.26,3619.44,Medium,10375_S32_4289
10388,S32_4289,8,35,100.0,3918.95,Medium,10388_S32_4289
10398,S32_4289,4,22,67.41,1483.02,Small,10398_S32_4289
10401,S32_4289,6,62,77.73,4819.26,Medium,10401_S32_4289
10416,S32_4289,7,26,61.22,1591.72,Small,10416_S32_4289
10108,S32_4485,16,31,100.0,3669.78,Medium,10108_S32_4485
10121,S32_4485,3,25,86.74,2168.5,Small,10121_S32_4485
10135,S32_4485,17,30,89.8,2694.0,Small,10135_S32_4485
10145,S32_4485,4,27,100.0,3251.34,Medium,10145_S32_4485
10159,S32_4485,12,23,100.0,2347.15,Small,10159_S32_4485
10169,S32_4485,12,34,100.0,3920.88,Medium,10169_S32_4485
10180,S32_4485,7,22,100.0,2514.6,Small,10180_S32_4485
10190,S32_4485,4,42,85.72,3600.24,Medium,10190_S32_4485
10211,S32_4485,12,37,100.0,4040.03,Medium,10211_S32_4485
10224,S32_4485,5,30,100.0,3336.9,Medium,10224_S32_4485
10237,S32_4485,5,27,100.0,3113.64,Medium,10237_S32_4485
10252,S32_4485,9,25,100.0,2832.0,Small,10252_S32_4485
10264,S32_4485,7,34,97.97,3330.98,Medium,10264_S32_4485
10276,S32_4485,13,38,100.0,4304.64,Medium,10276_S32_4485
10285,S32_4485,4,26,100.0,2600.26,Small,10285_S32_4485
10299,S32_4485,7,38,100.0,4382.16,Medium,10299_S32_4485
10309,S32_4485,3,50,84.7,4235.0,Medium,10309_S32_4485
10319,S32_4485,8,22,100.0,2626.8,Small,10319_S32_4485
10331,S32_4485,4,32,100.0,5026.56,Medium,10331_S32_4485
10341,S32_4485,4,31,71.02,2201.62,Small,10341_S32_4485
10355,S32_4485,5,40,100.0,4326.8,Medium,10355_S32_4485
10365,S32_4485,3,22,100.0,3425.18,Medium,10365_S32_4485
10375,S32_4485,15,41,100.0,4701.88,Medium,10375_S32_4485
10390,S32_4485,12,45,48.98,2204.1,Small,10390_S32_4485
10403,S32_4485,5,45,100.0,5189.4,Medium,10403_S32_4485
10106,S50_1341,6,39,40.15,1565.85,Small,10106_S50_1341
10120,S50_1341,12,49,50.62,2480.38,Small,10120_S50_1341
10133,S50_1341,7,27,50.19,1355.13,Small,10133_S50_1341
10143,S50_1341,1,34,36.66,1246.44,Small,10143_S50_1341
10156,S50_1341,1,20,41.02,820.4,Small,10156_S50_1341
10168,S50_1341,13,48,51.93,2492.64,Small,10168_S50_1341
10199,S50_1341,1,29,38.4,1113.6,Small,10199_S50_1341
10210,S50_1341,11,43,41.02,1763.86,Small,10210_S50_1341
10223,S50_1341,13,41,46.26,1896.66,Small,10223_S50_1341
10235,S50_1341,7,41,35.35,1449.35,Small,10235_S50_1341
10250,S50_1341,8,36,51.93,1869.48,Small,10250_S50_1341
10262,S50_1341,3,49,37.97,1860.53,Small,10262_S50_1341
10275,S50_1341,13,38,45.39,1724.82,Small,10275_S50_1341
10284,S50_1341,5,33,51.93,1713.69,Small,10284_S50_1341
10296,S50_1341,1,26,48.44,1259.44,Small,10296_S50_1341
10308,S50_1341,11,47,43.64,2051.08,Small,10308_S50_1341
10316,S50_1341,3,34,47.57,1617.38,Small,10316_S50_1341
10328,S50_1341,7,34,51.93,1765.62,Small,10328_S50_1341
10340,S50_1341,4,40,50.62,2024.8,Small,10340_S50_1341
10353,S50_1341,8,40,82.21,3288.4,Medium,10353_S50_1341
10361,S50_1341,3,33,82.59,2725.47,Small,10361_S50_1341
10375,S50_1341,5,49,65.8,3224.2,Medium,10375_S50_1341
10388,S50_1341,1,27,100.0,3211.38,Medium,10388_S50_1341
10398,S50_1341,5,49,36.66,1796.34,Small,10398_S50_1341
10401,S50_1341,7,56,35.35,1979.6,Small,10401_S50_1341
10416,S50_1341,8,37,51.93,1921.41,Small,10416_S50_1341
10104,S50_1392,7,33,100.0,3705.24,Medium,10104_S50_1392
10115,S50_1392,3,27,100.0,2843.91,Small,10115_S50_1392
10127,S50_1392,9,46,100.0,6176.42,Medium,10127_S50_1392
10141,S50_1392,3,44,100.0,5500.44,Medium,10141_S50_1392
10151,S50_1392,1,26,100.0,3220.1,Medium,10151_S50_1392
10165,S50_1392,10,48,94.92,4556.16,Medium,10165_S50_1392
10176,S50_1392,9,23,100.0,3114.89,Medium,10176_S50_1392
10184,S50_1392,4,45,100.0,4948.2,Medium,10184_S50_1392
10195,S50_1392,4,49,100.0,5161.17,Medium,10195_S50_1392
10207,S50_1392,5,28,94.92,2657.76,Small,10207_S50_1392
10220,S50_1392,9,37,100.0,3983.05,Medium,10220_S50_1392
10230,S50_1392,7,34,100.0,3974.94,Medium,10230_S50_1392
10246,S50_1392,3,22,100.0,2928.42,Small,10246_S50_1392
10259,S50_1392,2,29,100.0,3054.57,Medium,10259_S50_1392
10271,S50_1392,3,34,98.39,3345.26,Medium,10271_S50_1392
10282,S50_1392,12,38,100.0,4310.72,Medium,10282_S50_1392
10292,S50_1392,6,41,100.0,4983.14,Medium,10292_S50_1392
10305,S50_1392,3,42,100.0,4618.32,Medium,10305_S50_1392
10314,S50_1392,12,28,100.0,3403.12,Medium,10314_S50_1392
10325,S50_1392,4,38,100.0,5190.42,Medium,10325_S50_1392
10336,S50_1392,8,23,100.0,3141.57,Medium,10336_S50_1392
10350,S50_1392,8,31,71.4,2213.4,Small,10350_S50_1392
10359,S50_1392,2,46,100.0,4896.7,Medium,10359_S50_1392
10371,S50_1392,10,48,56.55,2714.4,Small,10371_S50_1392
10383,S50_1392,13,29,100.0,3087.05,Medium,10383_S50_1392
10395,S50_1392,4,46,100.0,5692.96,Medium,10395_S50_1392
10412,S50_1392,3,26,100.0,3460.86,Medium,10412_S50_1392
10425,S50_1392,2,18,100.0,1895.94,Small,10425_S50_1392
10104,S50_1514,2,32,53.31,1705.92,Small,10104_S50_1514
10117,S50_1514,11,21,49.21,1033.41,Small,10117_S50_1514
10127,S50_1514,4,46,69.12,3179.52,Medium,10127_S50_1514
10142,S50_1514,14,42,49.79,2091.18,Small,10142_S50_1514
10153,S50_1514,13,31,57.41,1779.71,Small,10153_S50_1514
10165,S50_1514,5,38,66.78,2537.64,Small,10165_S50_1514
10176,S50_1514,4,38,64.44,2448.72,Small,10176_S50_1514
10185,S50_1514,15,20,48.62,972.4,Small,10185_S50_1514
10196,S50_1514,7,46,62.09,2856.14,Small,10196_S50_1514
10208,S50_1514,15,30,65.61,1968.3,Small,10208_S50_1514
10220,S50_1514,4,30,68.54,2056.2,Small,10220_S50_1514
10230,S50_1514,2,43,52.14,2242.02,Small,10230_S50_1514
10247,S50_1514,4,49,63.85,3128.65,Medium,10247_S50_1514
10272,S50_1514,4,43,56.82,2443.26,Small,10272_S50_1514
10282,S50_1514,7,37,66.78,2470.86,Small,10282_S50_1514
10292,S50_1514,1,35,55.07,1927.45,Small,10292_S50_1514
10306,S50_1514,15,34,60.34,2051.56,Small,10306_S50_1514
10314,S50_1514,7,38,61.51,2337.38,Small,10314_S50_1514
10325,S50_1514,7,44,100.0,5932.96,Medium,10325_S50_1514
10337,S50_1514,6,21,100.0,2296.77,Small,10337_S50_1514
